"","X","...1","...2","file_id","date","newspaper_name","newspaper_city","newspaper_state","URL","sn","year","month","day","edition","news_address","has_article_highlights","last_modified","num_annotations","flag_irrelevant","flag_bad_layout","flag_other","last_modified_by","last_modified_by_name","newspaper_state_clean"
"6449",34912,34912,34912,54649,"1891-09-08","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54649/ncu_jefferson_ver02/sn92072978/1891/09/08/ed-1/seq-1/0?user_id=6","sn92072978",1891,9,8,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6450",34913,34913,34913,54650,"1891-02-27","The daily state chronicle","Raleigh","N.C","https://articleextractor.org/pages//54650/ncu_jefferson_ver02/sn92072977/1891/02/27/ed-1/seq-4/0?user_id=6","sn92072977",1891,2,27,"ed-1","Raleigh,  N.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6451",34914,34914,34914,54651,"1891-05-08","The daily state chronicle","Raleigh","N.C","https://articleextractor.org/pages//54651/ncu_jefferson_ver02/sn92072977/1891/05/08/ed-1/seq-2/0?user_id=6","sn92072977",1891,5,8,"ed-1","Raleigh,  N.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6452",34915,34915,34915,54652,"1891-03-17","The daily state chronicle","Raleigh","N.C","https://articleextractor.org/pages//54652/ncu_jefferson_ver02/sn92072977/1891/03/17/ed-1/seq-1/0?user_id=6","sn92072977",1891,3,17,"ed-1","Raleigh,  N.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6453",34916,34916,34916,54653,"1889-10-25","The state chronicle","Raleigh","N.C 1883-1893","https://articleextractor.org/pages//54653/ncu_jefferson_ver02/sn91090200/1889/10/25/ed-1/seq-1/0?user_id=6","sn91090200",1889,10,25,"ed-1","Raleigh,  N.C 1883-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6454",34917,34917,34917,54655,"1891-02-24","The daily state chronicle","Raleigh","N.C","https://articleextractor.org/pages//54655/ncu_jefferson_ver02/sn92072977/1891/02/24/ed-1/seq-1/0?user_id=6","sn92072977",1891,2,24,"ed-1","Raleigh,  N.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6455",34918,34918,34918,54656,"1892-02-13","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54656/ncu_jefferson_ver02/sn92072978/1892/02/13/ed-1/seq-1/0?user_id=6","sn92072978",1892,2,13,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6456",34919,34919,34919,54657,"1892-04-10","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54657/ncu_jefferson_ver02/sn92072978/1892/04/10/ed-1/seq-1/0?user_id=6","sn92072978",1892,4,10,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6457",34920,34920,34920,54658,"1892-03-10","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54658/ncu_jefferson_ver02/sn92072978/1892/03/10/ed-1/seq-1/0?user_id=6","sn92072978",1892,3,10,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6458",34921,34921,34921,54659,"1892-05-25","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54659/ncu_jefferson_ver02/sn92072978/1892/05/25/ed-1/seq-2/0?user_id=6","sn92072978",1892,5,25,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6459",34922,34922,34922,54660,"1892-05-20","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54660/ncu_jefferson_ver02/sn92072978/1892/05/20/ed-1/seq-4/0?user_id=6","sn92072978",1892,5,20,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6460",34923,34923,34923,54661,"1892-05-13","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54661/ncu_jefferson_ver02/sn92072978/1892/05/13/ed-1/seq-1/0?user_id=6","sn92072978",1892,5,13,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6461",34924,34924,34924,54662,"1890-05-23","The daily state chronicle","Raleigh","N.C","https://articleextractor.org/pages//54662/ncu_jefferson_ver02/sn92072977/1890/05/23/ed-1/seq-1/0?user_id=6","sn92072977",1890,5,23,"ed-1","Raleigh,  N.C",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6462",34925,34925,34925,54663,"1892-01-10","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54663/ncu_jefferson_ver02/sn92072978/1892/01/10/ed-1/seq-1/0?user_id=6","sn92072978",1892,1,10,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6463",34926,34926,34926,54664,"1891-10-20","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54664/ncu_jefferson_ver02/sn92072978/1891/10/20/ed-1/seq-1/0?user_id=6","sn92072978",1891,10,20,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
"6464",34927,34927,34927,54665,"1892-06-30","The state chronicle","Raleigh","N.C 1891-1893","https://articleextractor.org/pages//54665/ncu_jefferson_ver02/sn92072978/1892/06/30/ed-1/seq-1/0?user_id=6","sn92072978",1892,6,30,"ed-1","Raleigh,  N.C 1891-1893",NA,"2023-09-02 00:25:25",0,0,0,0,NA,NA,"NC"
